Position;Crossing;Finishing;Volleys;Dribbling;BallControl;Agility;Interceptions
1;30;68;69;64;66;64;35
1;36;73;57;75;73;62;24
1;43;69;64;62;65;47;35
1;46;73;69;58;68;45;26
1;63;68;71;67;61;65;44
1;58;68;73;71;70;74;32
1;50;69;65;68;70;74;18
1;65;67;65;66;67;79;21
1;42;69;56;71;70;72;46
1;47;68;50;67;70;69;38
1;64;68;71;65;65;70;44
1;28;71;45;64;66;77;21
1;39;68;51;67;72;60;39
1;37;72;65;65;67;59;10
1;52;70;69;67;69;73;23
1;58;68;65;65;66;68;32
1;53;69;72;67;70;74;13
1;65;70;58;68;70;65;40
1;48;68;57;67;65;76;29
1;54;70;67;61;62;61;23
1;40;72;52;67;65;66;19
1;55;69;65;75;70;83;23
1;66;69;59;65;67;71;32
1;58;70;67;72;73;85;43
1;53;67;65;63;64;77;58
1;53;70;58;68;66;75;21
1;43;72;62;69;69;63;20
1;54;67;52;66;69;68;39
1;60;67;52;73;70;75;36
1;62;67;70;68;66;74;19
1;63;63;57;70;71;71;21
1;53;71;65;56;65;55;26
1;66;67;66;62;67;70;37
1;51;74;66;73;70;81;29
1;57;74;53;59;65;58;28
1;56;68;64;66;68;82;20
1;66;63;67;68;65;79;24
1;53;72;52;70;69;62;23
1;63;71;59;77;72;88;23
1;53;71;58;76;70;68;41
1;69;68;64;72;68;74;32
1;49;74;60;68;70;63;45
1;46;69;56;51;66;62;22
1;57;72;65;61;64;58;25
1;32;74;64;69;68;65;20
1;40;71;56;63;71;77;30
1;48;64;70;68;68;75;15
1;31;72;62;63;66;63;16
1;36;70;60;56;58;58;21
1;58;69;68;71;71;75;23
1;48;65;60;68;66;55;34
1;57;68;58;73;68;76;30
1;34;66;65;67;64;72;31
1;40;69;63;57;64;52;17
1;38;68;69;59;64;65;25
1;58;72;60;61;71;57;45
1;28;63;60;58;64;46;23
1;40;75;68;55;63;53;20
1;62;69;41;68;71;70;44
1;60;65;55;62;64;77;54
1;28;70;59;65;66;67;14
1;39;69;53;64;68;69;14
1;49;68;56;62;64;69;24
1;58;72;61;62;66;69;28
1;44;74;57;66;63;58;17
1;48;69;64;67;71;81;35
1;38;71;55;66;66;80;23
1;59;67;53;67;68;70;51
1;55;66;55;67;67;71;16
1;53;67;54;66;62;87;13
1;38;76;52;62;64;67;19
1;56;71;52;65;64;67;18
1;28;69;65;39;66;40;25
1;36;67;63;65;68;60;26
1;49;70;67;64;66;41;39
1;41;74;63;64;65;61;45
1;59;66;48;66;65;73;17
1;67;70;58;72;72;79;18
1;38;72;55;51;55;46;20
1;45;69;56;64;64;74;38
1;35;69;61;57;67;62;24
1;50;69;55;66;67;80;24
1;60;70;66;61;64;46;43
1;56;69;63;66;57;49;14
1;62;69;66;72;66;75;36
1;47;70;65;68;70;45;29
1;36;71;69;65;62;76;17
1;43;64;64;66;65;81;31
1;32;65;60;60;61;73;44
1;56;64;65;69;64;81;24
1;64;69;67;69;71;74;34
1;55;69;61;64;66;70;54
1;34;71;68;61;65;79;19
1;30;65;66;59;70;39;24
1;44;70;61;56;68;34;25
1;29;69;68;52;61;55;23
1;59;72;59;66;61;55;13
1;38;74;60;64;65;68;17
1;60;68;60;80;69;82;24
1;65;74;83;58;64;29;33
1;61;72;65;77;71;87;30
1;65;68;49;67;68;72;22
1;31;70;65;61;69;64;27
1;54;61;62;62;66;60;32
1;62;65;52;63;67;85;60
1;58;66;69;72;70;79;37
1;47;72;67;67;65;65;19
1;72;68;74;67;72;68;51
1;44;73;61;58;65;72;19
1;63;61;62;66;64;67;52
1;47;71;68;66;68;61;18
1;47;67;63;68;65;63;17
1;30;77;61;76;73;68;17
1;51;66;56;71;68;75;35
1;41;71;51;65;62;59;16
1;57;65;62;70;69;82;39
1;33;67;61;64;66;67;17
1;62;61;58;68;67;73;37
1;40;70;60;73;69;73;17
1;58;71;64;75;66;43;23
1;42;69;52;71;73;71;24
1;44;68;52;67;66;68;19
1;43;69;62;62;64;80;15
1;37;70;59;66;69;72;32
1;30;66;57;66;65;68;18
1;68;68;65;71;68;58;32
1;64;63;61;72;73;74;32
1;32;70;54;61;65;65;18
1;53;68;64;59;55;61;32
1;43;68;71;60;69;60;47
1;40;70;60;65;66;71;37
1;44;70;55;69;66;67;23
1;42;73;66;66;68;81;17
1;45;69;65;75;74;78;25
1;47;67;57;65;65;75;29
1;53;68;55;68;72;77;34
1;58;72;60;68;72;80;45
1;33;70;59;67;69;75;22
1;52;67;71;70;72;56;30
1;43;68;63;64;61;70;16
1;39;75;59;62;67;54;41
1;39;65;64;58;63;60;39
1;36;71;63;62;66;57;17
1;62;64;48;58;63;59;52
1;40;66;60;69;67;74;20
1;48;69;57;57;62;67;30
1;32;68;59;66;73;58;22
1;51;66;64;59;66;47;42
1;43;71;59;69;65;56;19
1;39;67;64;66;67;72;16
1;60;66;58;72;69;78;21
1;57;66;55;70;67;81;36
1;72;67;69;69;69;68;49
1;49;67;49;61;64;62;35
1;58;66;62;61;59;62;36
1;50;70;50;65;63;65;13
1;62;61;70;63;68;62;42
1;57;70;55;68;72;73;23
1;35;69;61;60;63;49;18
1;62;72;62;72;69;76;16
1;59;65;63;71;70;82;38
1;36;68;65;56;64;38;28
1;67;66;66;68;69;71;14
1;68;67;55;68;72;69;29
1;55;76;59;65;68;62;19
1;53;67;61;66;64;69;29
1;60;65;69;65;64;55;24
1;43;67;60;40;66;46;22
1;46;67;58;67;66;68;22
1;31;69;72;62;66;64;12
1;43;70;56;60;58;61;18
1;39;73;68;61;67;52;24
1;60;66;65;67;70;79;19
1;43;66;67;63;65;64;22
1;56;69;68;62;67;59;20
1;57;69;59;72;67;74;26
1;46;68;58;72;66;87;20
1;39;65;51;68;62;67;32
1;59;63;51;67;60;64;35
1;51;67;65;62;65;68;31
1;33;69;69;58;65;34;21
1;47;69;62;59;56;56;24
1;34;70;49;72;71;56;19
1;45;66;64;55;63;66;41
1;57;72;54;67;68;71;20
1;53;70;51;74;72;77;17
1;39;65;71;67;67;59;23
1;49;68;45;60;67;53;16
1;64;65;61;69;70;71;29
1;63;64;63;69;65;80;14
1;30;71;62;65;67;62;30
1;50;70;56;68;67;61;18
1;55;68;63;57;69;52;42
1;48;67;62;65;61;68;23
1;41;67;64;64;66;63;33
1;65;64;65;67;71;71;20
1;59;64;60;65;66;72;29
1;58;68;59;68;70;55;19
1;50;66;67;63;63;60;26
1;56;61;80;69;70;91;27
1;41;70;67;64;65;68;18
1;60;68;63;66;67;65;52
1;33;70;59;70;67;67;45
1;55;66;58;68;70;80;13
1;47;64;57;71;66;73;21
1;66;68;53;69;64;81;50
1;49;70;81;62;64;75;29
1;39;70;60;63;68;60;11
1;29;69;66;55;60;59;21
1;59;67;64;67;68;72;33
1;56;65;68;64;65;67;13
1;38;67;67;65;67;62;44
1;62;61;62;69;66;75;30
1;22;68;62;59;66;50;14
1;26;62;58;64;68;68;21
1;49;65;47;68;68;75;25
1;32;67;70;54;62;54;25
1;28;69;55;69;65;73;12
1;55;67;64;54;64;34;30
1;54;71;63;70;69;92;39
1;48;64;60;75;70;70;33
1;63;71;63;60;63;70;38
1;49;70;66;61;61;70;19
1;43;65;66;64;69;67;19
1;52;69;64;64;66;58;32
1;27;70;62;69;68;65;17
1;57;61;59;67;61;83;32
1;61;67;51;70;67;71;59
1;43;68;58;62;65;60;27
1;57;66;65;70;71;67;28
1;60;62;49;61;63;73;47
1;39;67;57;61;61;63;24
1;57;65;67;64;66;74;24
1;45;67;52;66;69;63;13
1;65;66;58;69;61;75;21
1;46;66;62;68;69;65;25
1;63;67;52;66;64;83;35
1;46;71;54;59;68;74;22
1;35;60;60;63;66;62;31
1;39;69;60;70;69;71;11
1;49;66;65;59;67;62;35
1;64;66;64;72;71;86;48
1;71;64;50;68;67;67;27
1;57;66;55;58;66;50;28
1;46;69;67;59;63;58;43
1;46;69;59;61;65;72;33
1;39;66;58;60;68;74;39
1;45;71;54;63;59;83;20
1;31;68;44;66;62;65;14
1;34;62;55;64;67;64;19
1;61;61;52;67;64;85;25
1;37;67;63;71;62;66;18
1;56;64;63;69;71;79;18
1;53;67;65;63;65;69;24
1;68;77;67;74;73;74;41
1;41;65;62;63;69;51;12
1;36;69;63;65;63;67;19
1;59;66;62;67;67;80;35
1;29;63;64;66;64;70;13
1;62;74;55;72;66;61;15
1;61;67;51;64;65;64;22
1;54;64;67;61;64;70;42
1;46;67;67;62;64;40;25
1;57;66;45;58;64;70;48
1;62;64;67;70;69;75;25
1;57;63;57;74;72;74;24
1;41;72;72;68;63;71;44
1;56;68;71;64;72;53;47
1;32;67;62;64;59;65;17
1;52;66;58;70;71;80;27
1;47;69;62;67;65;81;17
1;59;62;64;61;59;90;25
1;50;72;59;65;63;55;19
1;56;61;57;63;62;69;39
1;42;71;64;66;67;32;11
1;53;67;61;61;68;64;23
1;46;67;47;74;65;75;11
1;57;63;57;68;65;78;39
1;39;67;56;62;66;76;31
1;34;65;42;61;67;51;24
1;33;65;47;63;64;60;23
1;47;71;56;69;67;77;22
1;60;65;55;71;68;89;24
1;48;71;48;69;68;61;16
1;53;66;70;65;67;64;35
1;58;68;59;65;67;88;23
1;23;66;49;66;63;75;22
1;28;67;64;64;67;48;24
1;29;68;70;56;64;33;29
1;61;71;33;68;69;81;43
1;35;69;65;62;58;69;16
1;52;66;57;67;63;83;18
1;45;69;60;63;67;58;13
1;37;70;73;60;63;64;34
1;49;68;49;56;59;61;33
1;34;67;70;62;70;59;11
1;39;69;45;66;67;64;32
1;47;63;66;54;64;56;41
1;60;66;55;70;65;84;32
1;49;66;59;60;62;71;31
1;38;69;41;61;62;74;18
1;61;66;64;59;61;65;25
1;34;72;61;57;58;49;20
1;44;66;59;59;60;61;26
1;42;69;60;62;65;69;24
1;46;67;45;58;65;62;23
1;62;64;67;67;68;67;21
1;49;68;54;64;66;64;30
1;53;66;49;63;65;68;37
1;39;67;58;65;62;63;32
1;35;61;57;64;70;66;23
1;37;65;59;63;63;58;16
1;68;61;64;64;61;72;29
1;59;67;51;58;62;56;16
1;27;63;63;66;63;69;21
1;39;69;53;54;60;66;29
1;62;66;58;64;62;67;37
1;44;72;69;62;61;66;46
1;35;65;60;60;63;71;27
1;45;66;56;64;63;66;14
1;62;62;62;66;67;67;32
1;30;66;54;62;63;45;28
1;51;66;53;63;66;71;31
1;48;65;33;62;61;76;12
1;52;60;65;62;65;74;21
1;41;68;70;66;64;63;23
1;62;64;58;65;62;69;49
1;57;68;59;67;66;69;15
1;34;63;58;68;63;70;17
1;55;70;66;64;62;81;41
1;40;66;63;66;63;90;24
1;31;65;57;63;61;78;23
1;32;65;61;62;59;63;33
1;40;65;56;59;64;57;36
1;57;67;61;71;67;71;46
1;65;64;65;60;63;63;38
1;49;65;58;62;62;61;26
1;49;65;57;70;66;63;26
1;64;67;57;73;71;77;59
1;57;61;61;62;63;71;41
1;42;69;59;61;64;59;23
1;51;69;66;62;62;85;26
1;31;66;56;58;64;68;28
1;48;67;64;59;63;70;20
1;42;69;61;64;66;40;14
1;41;63;54;73;66;75;18
1;24;65;60;66;66;77;33
1;54;70;60;69;68;70;29
1;37;66;54;71;70;78;23
1;47;67;61;54;58;47;19
1;39;64;43;66;65;68;14
1;30;69;50;52;59;62;22
1;58;68;64;61;63;64;30
1;47;69;58;64;64;71;30
1;62;70;75;74;63;62;41
1;55;70;60;56;60;75;26
1;66;65;68;68;65;74;46
1;49;62;62;64;66;63;26
1;43;66;68;67;64;86;25
1;51;65;67;77;64;78;23
1;42;67;71;74;72;81;35
1;59;67;59;66;65;70;49
1;42;67;53;63;66;66;27
1;50;68;60;57;54;64;58
1;42;63;49;66;67;73;18
1;33;70;66;59;66;69;14
1;53;65;64;66;66;89;25
1;37;67;63;55;67;68;10
1;40;67;55;57;62;68;35
1;53;59;62;68;59;90;18
1;61;64;62;66;65;79;18
1;61;65;59;66;68;52;53
1;43;67;62;60;65;54;29
1;68;70;60;66;67;76;20
1;51;68;49;57;67;38;37
1;59;67;61;58;63;65;37
1;60;64;65;72;69;69;24
1;32;68;58;61;67;70;15
1;50;65;64;64;64;76;49
1;42;66;68;57;64;49;32
1;51;61;60;55;58;51;35
1;59;66;64;65;66;77;33
1;25;67;58;60;63;55;21
1;64;69;55;67;65;63;19
1;49;66;55;60;66;75;32
1;57;62;62;58;62;57;23
1;36;65;49;61;68;66;39
1;42;65;67;63;57;68;33
1;42;65;68;58;66;66;30
1;57;61;35;68;68;92;32
1;59;60;55;67;68;74;42
1;51;67;47;64;65;73;25
1;61;63;69;62;66;47;32
1;46;69;45;63;66;79;27
1;35;71;60;59;61;64;28
1;64;66;51;60;67;58;29
1;56;67;58;64;65;75;24
1;47;67;61;64;63;62;24
1;30;72;64;58;60;64;14
1;42;66;62;66;70;71;39
1;43;62;61;63;64;73;43
1;59;59;53;71;66;76;58
1;62;63;51;75;72;77;32
1;52;62;64;60;68;66;49
1;37;73;59;56;57;70;38
1;53;65;67;64;66;61;22
1;31;71;44;63;67;70;22
1;47;70;66;64;67;63;44
1;31;64;56;59;66;65;15
1;42;66;50;63;67;72;33
1;40;70;55;56;60;57;23
1;48;65;65;67;60;70;17
1;33;70;57;58;65;59;12
1;58;64;58;62;63;72;33
1;48;63;62;64;67;82;26
1;63;62;63;72;69;82;41
1;45;63;55;64;63;74;18
1;51;69;62;63;65;65;28
1;53;66;67;64;64;78;42
1;58;66;63;56;66;62;45
1;56;65;64;57;65;78;25
1;38;65;48;70;63;71;20
1;39;70;55;56;60;68;35
1;60;63;56;60;64;72;39
1;37;68;54;64;64;78;38
1;52;60;62;62;65;72;56
1;48;65;64;62;65;74;29
1;56;68;65;64;64;51;29
1;52;65;51;64;66;71;34
1;46;66;63;63;67;59;23
1;56;67;61;73;71;92;29
1;52;65;65;56;58;63;26
1;52;69;49;62;60;58;18
1;56;67;66;63;65;69;32
1;42;64;65;60;64;65;26
1;45;64;58;66;67;38;22
1;32;71;51;56;59;55;13
1;35;70;71;65;60;56;27
1;51;66;52;64;68;55;20
1;29;67;63;59;64;63;28
1;46;63;56;56;56;62;29
1;51;63;57;63;67;67;24
1;55;66;63;67;62;69;15
1;56;64;59;65;66;73;43
1;55;66;57;64;66;77;29
1;48;68;54;63;65;78;18
1;55;65;65;62;64;65;44
1;54;65;46;63;61;74;42
1;42;64;40;58;63;64;12
1;40;62;57;61;65;58;31
1;54;64;53;61;62;82;33
1;42;65;55;62;61;56;22
1;66;62;58;62;65;72;22
1;45;66;60;54;63;67;31
1;57;64;52;65;64;60;38
1;48;62;56;69;71;73;24
1;53;60;57;56;66;69;18
1;57;61;66;60;65;69;17
1;38;70;56;54;63;55;15
1;52;62;56;60;61;51;27
1;50;65;63;62;63;74;31
1;42;62;53;66;62;75;15
1;34;68;55;59;64;66;20
1;29;65;60;56;58;57;18
1;38;61;53;63;66;74;43
1;37;69;48;67;68;65;18
1;28;63;54;58;58;67;25
1;45;61;48;72;61;70;44
1;32;68;50;66;67;70;18
1;48;64;63;61;65;54;29
1;30;63;60;61;63;71;23
1;57;60;52;66;61;62;18
1;44;65;45;63;66;66;26
1;31;67;52;62;58;43;18
1;36;70;59;58;59;54;15
1;56;66;57;61;60;72;35
1;42;60;55;62;63;70;14
1;58;62;63;60;63;55;35
1;60;62;61;67;67;79;35
1;44;66;58;58;56;56;13
1;35;71;49;65;67;57;18
1;62;67;65;68;66;84;29
1;57;65;55;65;66;72;25
1;52;67;56;62;66;57;50
1;51;71;63;65;67;82;21
1;36;64;59;63;64;62;15
1;45;65;53;68;62;69;42
1;45;65;50;61;58;52;35
1;52;67;65;74;73;91;24
1;32;66;63;69;70;48;34
1;34;66;62;62;64;40;20
1;32;62;54;64;59;65;16
1;59;63;35;65;63;69;24
1;39;66;47;60;63;69;25
1;28;69;50;62;65;62;29
1;57;67;64;66;63;64;29
1;34;68;63;62;63;51;26
1;63;58;59;68;67;82;51
1;62;61;64;68;66;84;56
1;59;62;53;60;62;65;38
1;35;64;58;63;66;63;22
1;50;66;55;65;64;70;16
1;48;65;63;58;52;36;59
1;56;64;66;61;65;74;22
1;47;66;67;72;64;79;19
1;47;64;60;67;69;75;14
1;23;68;54;53;63;54;15
1;47;64;56;62;58;62;35
1;28;67;44;72;71;73;16
1;32;66;52;60;62;52;25
1;61;69;68;65;70;37;19
1;44;65;55;57;58;61;22
1;46;68;54;61;60;59;14
1;38;69;41;56;56;60;17
1;34;59;72;72;62;77;38
1;32;55;65;59;59;76;10
1;38;68;61;44;53;41;39
1;50;67;62;63;65;72;44
1;32;67;58;54;59;61;35
1;41;64;54;63;60;73;23
1;43;58;55;66;62;72;37
1;32;65;57;68;67;86;13
1;40;66;57;64;62;68;11
1;67;65;57;69;70;66;34
1;40;62;54;66;67;64;29
1;44;66;58;57;63;69;17
1;58;59;42;60;62;74;24
1;58;61;58;68;65;72;16
1;52;65;58;63;62;54;26
1;51;65;54;61;64;60;26
1;37;66;69;59;67;74;32
1;51;62;43;60;62;69;38
1;34;62;57;59;62;76;15
1;44;64;61;58;61;46;19
1;38;66;53;59;63;60;26
1;42;64;51;61;60;74;28
1;51;68;58;60;63;59;12
1;47;71;54;46;64;69;15
1;39;70;44;66;62;68;20
1;54;61;59;63;64;82;23
1;45;63;52;63;65;70;21
1;55;62;63;57;53;79;34
1;54;56;45;67;65;74;28
1;54;64;59;62;66;70;13
1;47;71;58;64;66;64;19
1;35;66;52;57;64;65;21
1;35;61;57;65;62;70;15
1;30;70;67;57;55;47;24
1;55;68;62;63;63;75;25
1;51;66;59;61;58;66;38
1;55;61;55;63;63;70;51
1;49;68;58;57;62;56;33
1;35;71;69;72;68;83;21
1;22;67;58;50;60;51;53
1;26;62;51;50;64;49;20
1;49;65;53;57;58;69;46
1;25;70;53;67;65;65;16
1;53;68;48;65;63;68;18
1;52;64;64;57;60;61;17
1;55;62;57;55;56;72;20
1;53;60;54;71;65;88;19
1;32;64;46;65;66;78;17
1;30;64;57;52;56;67;20
1;49;69;59;52;53;66;38
1;39;68;54;55;58;33;42
1;33;67;54;56;62;64;18
1;43;65;59;63;64;70;16
1;47;64;59;59;57;51;15
1;31;64;56;51;60;35;29
1;32;64;48;62;58;69;18
1;72;65;45;64;63;83;11
1;42;62;65;60;61;75;33
1;22;68;60;48;59;55;20
1;61;63;65;68;61;65;35
1;46;66;56;55;48;72;40
1;55;66;58;61;58;57;13
1;36;65;44;52;56;50;32
1;49;63;58;64;64;60;15
1;33;60;54;61;59;83;20
1;56;64;53;66;62;74;26
1;45;70;47;59;60;56;18
1;36;69;58;58;61;73;11
1;32;67;54;57;62;65;19
1;41;64;54;53;59;52;23
1;25;65;55;67;65;79;18
1;49;68;59;65;65;70;24
1;27;65;54;58;64;59;15
1;48;65;58;64;64;74;33
1;43;70;61;51;57;65;22
1;32;64;64;68;63;75;17
1;36;65;62;62;60;68;31
1;45;63;40;60;60;63;14
1;51;62;58;64;61;83;38
1;48;68;62;51;61;60;26
1;28;67;52;62;60;63;13
1;47;60;58;65;63;81;12
1;53;59;54;66;63;76;49
1;41;57;53;64;62;71;17
1;31;62;53;54;61;68;26
1;51;65;58;69;66;79;30
1;38;67;54;58;59;58;26
1;40;69;51;63;67;64;16
1;45;61;45;60;61;71;22
1;48;61;72;56;59;48;41
1;39;62;61;68;70;69;15
1;29;65;59;63;59;70;14
1;45;63;58;66;59;90;31
1;36;61;53;68;64;72;12
1;34;64;54;62;60;45;33
1;32;74;61;57;57;57;12
1;44;62;54;60;58;77;27
1;34;64;52;62;68;65;14
1;47;67;48;69;66;84;14
1;33;65;59;48;66;47;18
1;47;65;54;65;67;73;16
1;61;65;57;62;57;73;32
1;40;67;58;57;63;69;26
1;46;60;56;54;57;67;31
1;60;66;58;63;61;54;11
1;43;63;63;59;61;70;29
1;56;68;64;62;64;71;23
1;52;65;66;62;63;76;21
1;72;64;71;75;71;91;31
1;48;61;58;63;65;72;24
1;23;64;62;47;50;44;26
1;57;74;63;66;69;60;21
1;49;62;59;71;64;78;26
1;30;65;49;67;63;77;20
1;55;62;55;69;70;83;33
1;45;63;64;57;56;65;18
1;35;67;56;62;60;70;16
1;39;59;55;63;60;48;16
1;48;62;54;57;60;69;28
1;54;64;56;67;63;66;12
1;33;63;56;59;57;53;22
1;38;67;67;50;57;74;40
1;22;66;57;64;69;58;24
1;29;70;56;63;49;58;12
1;42;65;51;60;63;54;13
1;49;64;55;58;61;85;26
1;52;63;57;60;62;65;43
1;34;64;51;56;59;51;34
1;43;67;58;66;66;76;38
1;37;60;57;57;61;55;11
1;32;65;61;62;60;58;13
1;37;66;48;62;60;61;30
1;42;62;61;66;62;66;38
1;54;65;62;55;58;64;21
1;49;61;65;65;64;82;29
1;32;66;44;63;64;50;18
1;30;66;46;65;61;61;18
1;53;68;57;63;64;70;18
1;55;63;47;65;66;69;24
1;42;66;56;63;65;79;27
1;51;65;65;59;61;63;20
1;30;62;60;54;65;57;26
1;63;69;49;68;68;71;25
1;53;68;63;63;66;58;17
1;56;61;50;66;65;74;22
1;33;66;56;65;62;76;16
1;36;64;63;62;64;43;32
1;56;62;55;61;60;76;32
1;37;65;59;60;61;66;26
1;48;61;54;65;60;80;35
1;63;64;62;63;62;72;49
1;40;65;54;63;64;68;15
1;34;65;48;59;64;66;26
1;40;65;62;59;64;68;18
1;50;56;60;58;58;54;34
1;52;65;56;58;61;39;18
1;35;68;59;59;58;52;18
1;60;61;55;64;63;74;46
1;49;65;47;61;59;72;21
1;59;56;56;62;67;71;46
1;59;68;46;65;65;67;22
1;42;63;54;56;60;52;39
1;36;65;64;72;64;71;18
1;42;65;55;56;58;69;24
1;51;69;52;59;65;65;25
1;38;61;59;59;62;61;25
1;63;57;43;61;66;67;46
1;45;65;51;65;65;65;13
1;52;65;55;57;62;66;13
1;58;63;58;62;61;76;42
1;52;60;65;65;63;78;25
1;31;67;39;67;55;72;19
1;63;62;60;67;62;78;49
1;35;64;56;67;66;65;20
1;40;67;56;71;66;73;12
1;39;64;45;63;65;65;13
1;28;62;24;60;61;77;42
1;43;65;45;61;63;70;45
1;43;66;59;70;65;85;12
1;42;64;50;63;57;69;15
1;59;65;49;59;63;61;37
1;47;59;70;53;61;76;30
1;51;62;60;59;64;59;57
1;51;62;55;65;60;78;27
1;42;63;61;58;60;59;22
1;60;64;50;60;65;67;42
1;39;63;51;65;63;62;19
1;48;66;64;48;58;71;21
1;49;62;56;49;63;35;26
1;52;63;55;62;65;70;18
1;47;62;61;56;57;51;41
1;37;66;54;48;57;61;31
1;28;66;46;57;60;84;16
1;58;58;43;59;61;69;37
1;38;70;59;58;56;45;26
1;42;65;55;63;63;69;19
1;46;60;58;62;60;85;18
1;66;62;55;63;64;71;43
1;49;64;54;64;57;49;15
1;26;68;56;55;59;47;23
1;40;68;55;66;67;68;19
1;62;62;45;63;64;75;28
1;52;62;53;59;58;73;30
1;32;62;38;59;56;56;63
1;49;67;55;62;64;70;35
1;60;61;57;65;65;82;17
1;62;62;58;66;65;69;25
1;41;67;50;61;63;59;20
1;34;64;48;58;59;65;36
1;52;61;52;57;60;61;17
1;31;69;61;52;62;68;18
1;64;62;61;72;68;76;53
1;48;61;55;56;61;73;23
1;29;61;62;43;61;63;31
1;51;65;50;65;63;73;13
1;51;62;60;62;63;55;14
1;41;60;50;54;59;64;24
1;40;59;57;55;60;51;37
1;41;62;56;62;58;73;45
1;39;62;44;55;58;80;13
1;53;63;58;64;62;71;22
1;35;57;55;59;63;70;18
1;26;65;54;61;59;63;16
1;52;62;50;67;66;75;33
1;62;60;58;73;63;58;24
1;59;62;53;63;59;77;21
1;51;62;61;68;64;73;20
1;27;65;51;44;54;46;21
1;32;63;52;64;66;68;17
1;47;64;49;63;61;63;36
1;32;67;54;60;66;70;12
1;34;64;54;62;57;67;19
1;28;65;61;56;64;54;38
1;34;65;59;72;66;68;17
1;29;63;38;63;62;67;15
1;45;62;48;62;65;71;21
1;28;68;44;51;60;53;29
1;43;62;59;60;59;70;12
1;37;67;60;60;62;72;24
1;63;60;59;74;66;66;36
1;32;71;45;44;48;52;13
1;47;65;50;64;65;61;31
1;64;63;64;64;64;77;24
1;56;62;43;56;59;62;45
1;30;66;51;47;59;56;39
1;52;63;51;61;64;62;13
1;42;60;58;63;61;73;21
1;45;66;50;64;66;75;25
1;38;64;52;61;64;60;21
1;35;67;52;61;54;60;21
1;50;64;56;62;65;61;48
1;59;63;61;74;69;78;18
1;46;63;59;74;67;92;25
1;60;65;55;65;64;73;24
1;39;63;58;64;66;60;19
1;54;58;47;65;62;68;36
1;49;67;64;56;61;67;26
1;44;66;60;65;64;79;20
1;54;63;60;63;61;74;16
1;45;66;64;58;64;69;22
1;36;70;49;58;61;59;18
1;60;58;43;59;61;52;60
1;42;65;62;57;62;61;17
1;50;66;46;66;62;65;25
1;46;68;61;61;63;66;17
1;33;64;61;52;57;58;28
1;34;61;46;58;57;61;24
1;39;65;49;63;59;57;14
1;55;60;52;61;59;85;40
1;31;67;39;48;56;55;30
1;42;62;37;67;66;75;40
1;44;63;47;60;58;65;36
1;38;65;46;58;65;57;19
1;39;66;64;61;59;59;15
1;35;64;47;58;64;70;21
1;47;63;57;61;59;59;17
1;31;64;56;65;68;61;13
1;27;65;38;63;61;64;27
1;50;59;44;51;65;60;45
1;31;61;52;61;63;53;18
1;53;60;53;59;56;65;30
1;39;65;53;61;64;89;15
1;49;62;50;55;59;49;25
1;32;64;36;66;63;65;21
1;42;64;53;60;59;66;23
1;59;60;53;59;61;59;48
1;38;66;63;64;61;64;19
1;48;64;58;60;61;64;48
1;39;60;52;63;64;65;42
1;34;70;62;76;58;57;12
1;38;68;43;58;61;66;23
1;59;62;49;65;61;74;20
1;33;67;53;57;55;54;15
1;43;68;46;54;55;55;13
1;39;68;56;72;66;80;15
1;35;65;55;59;57;53;19
1;36;68;57;58;64;45;11
1;35;65;50;64;60;55;16
1;33;63;41;61;64;60;21
1;38;64;51;65;68;86;16
1;34;62;53;57;61;77;23
1;60;62;54;60;62;85;24
1;39;61;48;48;55;46;11
1;51;63;56;63;62;60;23
1;39;56;49;60;59;66;25
1;63;63;56;59;58;69;45
1;39;64;37;58;61;70;18
1;54;61;58;64;63;77;24
1;31;63;45;62;61;66;23
1;39;66;58;59;59;57;20
1;48;62;54;65;60;63;21
1;41;64;59;64;62;70;19
1;54;63;59;60;61;67;41
1;23;62;61;43;65;63;22
1;41;62;58;56;65;57;22
1;52;65;55;64;61;72;43
1;34;66;54;58;57;62;66
1;66;65;53;66;63;64;20
1;30;68;44;65;66;76;16
1;52;63;60;61;60;66;18
1;33;65;49;62;63;70;18
1;31;72;45;50;58;48;22
1;32;69;54;60;62;48;27
1;44;61;58;61;60;72;39
1;30;63;52;58;56;56;24
1;31;65;47;58;55;63;19
1;59;70;57;63;65;53;22
1;34;63;59;71;64;80;16
1;37;67;55;64;61;63;16
1;22;62;49;61;60;74;16
1;58;54;45;63;61;81;22
1;30;61;54;49;48;60;13
1;55;59;55;65;70;53;22
1;35;66;40;62;64;68;43
1;50;66;51;60;59;76;12
1;53;61;36;57;62;60;14
1;39;68;64;65;57;69;14
1;41;63;55;57;59;59;21
1;51;57;52;61;63;69;41
1;51;61;56;59;56;77;39
1;36;64;51;55;49;62;26
1;44;65;48;64;62;55;12
1;41;65;57;52;60;59;36
1;44;71;64;54;58;53;25
1;31;65;53;60;59;53;11
1;47;66;52;63;64;68;17
1;59;64;64;58;59;45;40
1;36;65;58;57;59;72;17
1;43;58;64;67;60;69;21
1;56;62;55;68;62;81;21
1;34;68;54;52;55;64;29
1;32;71;53;45;43;40;35
1;30;61;58;56;59;66;24
1;28;64;54;58;62;59;19
1;49;62;60;56;59;72;39
1;32;73;57;57;59;55;12
1;42;59;44;63;65;64;22
1;29;61;44;57;59;72;14
